,Harry Potter
646,It was impossible. . . . They couldn’t be here. . . . Not in Little
647,Whinging . . . He strained his ears. . . . He would hear them before
648,he saw them. . . .
649,“I’ll t-tell Dad!” Dudley whimpered. “W-where are you? What are
650,you d-do — ?”
651,"“Will you shut up?” Harry hissed, “I’m trying to lis —”"
652,But he fell silent. He had heard just the thing he had been
653,dreading.
654,"There was something in the alleyway apart from themselves, some-"
655, 16  
656,DUDLEY DEMENTED
657,"thing that was drawing long, hoarse, rattling breaths. Harry felt a hor-"
658,rible jolt of dread as he stood trembling in the freezing air.
659,"“C-cut it out! Stop doing it! I’ll h-hit you, I swear I will!”"
660,"“Dudley, shut —”"
661,WHAM !
662,"A fist made contact with the side of Harry’s head, lifting Harry off"
663,his feet. Small white lights popped in front of Harry’s eyes; for the sec-
664,ond time in an hour he felt as though his head had been cleaved in
665,"two; next moment he had landed hard on the ground, and his wand"
666,had flown out of his hand.
667,"“You moron, Dudley!” Harry yelled, his eyes watering with pain, as"
668,"he scrambled to his hands and knees, now feeling around frantically in"
669,"the blackness. He heard Dudley blundering away, hitting the alley"
670,"fence, stumbling."
671,"“DUDLEY, COME BACK! YOU’RE RUNNING RIGHT AT"
672,IT!”
673,"There was a horrible squealing yell, and Dudley’s footsteps"
674,"stopped. At the same moment, Harry felt a creeping chill behind him"
675,that could mean only one thing. There was more than one.
676,"“DUDLEY, KEEP YOUR MOUTH SHUT! WHATEVER YOU"
677,"DO, KEEP YOUR MOUTH SHUT! Wand!” Harry muttered franti-"
678,"cally, his hands flying over the ground like spiders. “Where’s — wand"
679,— come on — Lumos!”
680,"He said the spell automatically, desperate for light to help him in"
681,"his search — and to his disbelieving relief, light flared inches from his"
682,"right hand — the wand tip had ignited. Harry snatched it up, scram-"
683,"bled to his feet, and turned around."
684,His stomach turned over.
685,"A towering, hooded figure was gliding smoothly toward him,"
686,"hovering over the ground, no feet or face visible beneath its robes,"
687,sucking on the night as it came.
688,"Stumbling backward, Harry raised his wand."
689, 17  
690,CHAPTER ONE
691,“Expecto Patronum!”
692,A silvery wisp of vapor shot from the tip of the wand and the de-
693,"mentor slowed, but the spell hadn’t worked properly; tripping over his"
694,"feet, Harry retreated farther as the dementor bore down upon him,"
695,panic fogging his brain — concentrate —
696,"A pair of gray, slimy, scabbed hands slid from inside the dementor’s"
697,"robes, reaching for him. A rushing noise filled Harry’s ears."
698,“Expecto Patronum!”
699,His voice sounded dim and distant. . . . Another wisp of silver
700,"smoke, feebler than the last, drifted from the wand — he couldn’t do"
701,"it anymore, he couldn’t work the spell —"
702,"There was laughter inside his own head, shrill, high-pitched laugh-"
703,"ter. . . . He could smell the dementor’s putrid, death-cold breath, fill-"
704,"ing his own lungs, drowning him — Think . . . something happy. . . ."
705,But there was no happiness in him. . . . The dementor’s icy fingers
706,were closing on his throat — the high-pitched laughter was growing
707,"louder and louder, and a voice spoke inside his head — “Bow to death,"
708,Harry. . . . It might even be painless. . . . I would not know. . . . I have
709,never died. . . .”
710,He was never going to see Ron and Hermione again —
711,And their faces burst clearly into his mind as he fought for
712,breath —
713,“EXPECTO PATRONUM !”
714,An enormous silver stag erupted from the tip of Harry’s wand; its
715,antlers caught the dementor in the place where the heart should have
716,"been; it was thrown backward, weightless as darkness, and as the stag"
717,"charged, the dementor swooped away, batlike and defeated."
718,"“THIS WAY!” Harry shouted at the stag. Wheeling around, he"
719,"sprinted down the alleyway, holding the lit wand aloft. “DUDLEY?"
720,DUDLEY!”
721,He had run barely a dozen steps when he reached them: Dudley
722,"was curled on the ground, his arms clamped over his face; a second de-"
723, 18   
724,DUDLEY DEMENTED
725,"mentor was crouching low over him, gripping his wrists in its slimy"
726,"hands, prizing them slowly, almost lovingly apart, lowering its hooded"
727,head toward Dudley’s face as though about to kiss him. . . .
728,"“GET IT!” Harry bellowed, and with a rushing, roaring sound, the"
729,silver stag he had conjured came galloping back past him. The de-
730,mentor’s eyeless face was barely an inch from Dudley’s when the silver
731,"antlers caught it; the thing was thrown up into the air and, like its"
732,"fellow, it soared away and was absorbed into the darkness. The stag"
733,cantered to the end of the alleyway and dissolved into silver mist.
734,"Moon, stars, and streetlamps burst back into life. A warm breeze"
735,swept the alleyway. Trees rustled in neighboring gardens and the mun-
736,dane rumble of cars in Magnolia Crescent filled the air again. Harry
737,"stood quite still, all his senses vibrating, taking in the abrupt return to"
738,normality. After a moment he became aware that his T-shirt was stick-
739,ing to him; he was drenched in sweat.
740,"He could not believe what had just happened. Dementors here, in"
741,Little Whinging . . .
742,"Dudley lay curled up on the ground, whimpering and shaking."
743,"Harry bent down to see whether he was in a fit state to stand up, but"
744,"then heard loud, running footsteps behind him; instinctively raising"
745,"his wand again, he spun on his heel to face the newcomer."
746,"Mrs. Figg, their batty old neighbor, came panting into sight. Her"
747,"grizzled gray hair was escaping from its hairnet, a clanking string"
748,"shopping bag was swinging from her wrist, and her feet were halfway"
749,out of her tartan carpet slippers. Harry made to stow his wand hur-
750,"riedly out of sight, but —"
751,"“Don’t put it away, idiot boy!” she shrieked. “What if there are"
752,"more of them around? Oh, I’m going to kill Mundungus Fletcher!”"
753, 19   
754,CHAPTER TWO
755,A PECK OF OWLS
756,W           hat?” said Harry blankly.
757,"“He left!” said Mrs. Figg, wringing her hands. “Left to see"
758,someone about a batch of cauldrons that fell off the back of a broom!
759,"I told him I’d flay him alive if he went, and now look! Dementors! It’s"
760,just lucky I put Mr. Tibbies on the case! But we haven’t got time to
761,"stand around! Hurry, now, we’ve got to get you back! Oh, the trouble"
762,this is going to cause! I will kill him!”
763,“But —”
764,The revelation that his batty old cat-obsessed neighbor knew what
765,dementors were was almost as big a shock to Harry as meeting two of
766,them down the alleyway. “You’re — you’re a witch?”
767,"“I’m a Squib, as Mundungus knows full well, so how on earth was"
768,I supposed to help you fight off dementors? He left you completely
769,without cover when I warned him —”
770,“This bloke Mundungus has been following me? Hang on — it
771,was him! He Disapparated from the front of my house!”
772,"“Yes, yes, yes, but luckily I’d stationed Mr. Tibbies under a car just"
773,"in case, and Mr. Tibbies came and warned me, but by the time I got"
774, 20  
775,A PECK OF OWLS
776,"to your house you’d gone — and now — oh, what’s Dumbledore go-"
777,"ing to say? You!” she shrieked at Dudley, still supine on the alley floor."
778,"“Get your fat bottom off the ground, quick!”"
779,"“You know Dumbledore?” said Harry, staring at her."
780,"“Of course I know Dumbledore, who doesn’t know Dumbledore?"
781,"But come on — I’ll be no help if they come back, I’ve never so much"
782,as Transfigured a teabag —”
783,"She stooped down, seized one of Dudley’s massive arms in her wiz-"
784,"ened hands, and tugged."
785,"“Get up, you useless lump, get up!”"
786,But Dudley either could not or would not move. He was still on
787,"the ground, trembling and ashen-faced, his mouth shut very tight."
788,“I’ll do it.” Harry took hold of Dudley’s arm and heaved: With an
789,enormous effort he managed to hoist Dudley to his feet. Dudley
790,seemed to be on the point of fainting: His small eyes were rolling in
791,their sockets and sweat was beading his face; the moment Harry let go
792,of him he swayed dangerously.
793,“Hurry up!” said Mrs. Figg hysterically.
794,Harry pulled one of Dudley’s massive arms around his own shoul-
795,"ders and dragged him toward the road, sagging slightly under his"
796,"weight. Mrs. Figg tottered along in front of them, peering anxiously"
797,around the corner.
798,"“Keep your wand out,” she told Harry, as they entered Wisteria"
799,"Walk. “Never mind the Statute of Secrecy now, there’s going to be hell"
800,"to pay anyway, we might as well be hanged for a dragon as an egg. Talk"
801,about the Reasonable Restriction of Underage Sorcery . . . This was
802,exactly what Dumbledore was afraid of — what’s that at the end of the
803,"street? Oh, it’s just Mr. Prentice. . . . Don’t put your wand away, boy,"
804,don’t I keep telling you I’m no use?”
805,It was not easy to hold a wand steady and carry Dudley along at the
806,"same time. Harry gave his cousin an impatient dig in the ribs, but"
