,Harry Potter
666,Harry shook himself mentally; he was being stupid. There was
667,"no one in the house with him except Uncle Vernon, Aunt Petunia,"
668,"and Dudley, and they were plainly still asleep, their dreams un-"
669,troubled and painless.
670,Asleep was the way Harry liked the Dursleys best; it wasn’t as
671,"though they were ever any help to him awake. Uncle Vernon, Aunt"
672,"Petunia, and Dudley were Harry’s only living relatives. They were"
673,"Muggles who hated and despised magic in any form, which meant"
674,that Harry was about as welcome in their house as dry rot. They
675,had explained away Harry’s long absences at Hogwarts over the last
676,three years by telling everyone that he went to St. Brutus’s Secure
677,Center for Incurably Criminal Boys. They knew perfectly well
678,"that, as an underage wizard, Harry wasn’t allowed to use magic out-"
679,"side Hogwarts, but they were still apt to blame him for anything"
680,that went wrong about the house. Harry had never been able to
681,confide in them or tell them anything about his life in the wizard-
682,"ing world. The very idea of going to them when they awoke, and"
683,"telling them about his scar hurting him, and about his worries"
684,"about Voldemort, was laughable."
685, 19   
686,CHAPTER TWO
687,And yet it was because of Voldemort that Harry had come to live
688,"with the Dursleys in the first place. If it hadn’t been for Voldemort,"
689,Harry would not have had the lightning scar on his forehead. If it
690,"hadn’t been for Voldemort, Harry would still have had parents. . . ."
691,Harry had been a year old the night that Voldemort — the most
692,"powerful Dark wizard for a century, a wizard who had been gain-"
693,ing power steadily for eleven years — arrived at his house and
694,killed his father and mother. Voldemort had then turned his wand
695,on Harry; he had performed the curse that had disposed of many
696,"full-grown witches and wizards in his steady rise to power — and,"
697,"incredibly, it had not worked. Instead of killing the small boy, the"
698,curse had rebounded upon Voldemort. Harry had survived with
699,"nothing but a lightning-shaped cut on his forehead, and Volde-"
700,"mort had been reduced to something barely alive. His powers gone,"
701,"his life almost extinguished, Voldemort had fled; the terror in"
702,which the secret community of witches and wizards had lived for
703,"so long had lifted, Voldemort’s followers had disbanded, and Harry"
704,Potter had become famous.
705,"It had been enough of a shock for Harry to discover, on his"
706,"eleventh birthday, that he was a wizard; it had been even more dis-"
707,concerting to find out that everyone in the hidden wizarding world
708,knew his name. Harry had arrived at Hogwarts to find that heads
709,turned and whispers followed him wherever he went. But he was
710,"used to it now: At the end of this summer, he would be starting his"
711,"fourth year at Hogwarts, and Harry was already counting the days"
712,until he would be back at the castle again.
713,But there was still a fortnight to go before he went back to
714,"school. He looked hopelessly around his room again, and his eye"
715, 20  
716,THE SCAR
717,paused on the birthday cards his two best friends had sent him at
718,the end of July. What would they say if Harry wrote to them and
719,told them about his scar hurting?
720,"At once, Hermione Granger’s voice seemed to fill his head, shrill"
721,and panicky.
722,"“Your scar hurt? Harry, that’s really serious. . . . Write to Professor"
723,Dumbledore! And I’ll go and check Common Magical Ailments and
724,Afflictions. . . . Maybe there’s something in there about curse scars. . . .”
725,"Yes, that would be Hermione’s advice: Go straight to the head-"
726,"master of Hogwarts, and in the meantime, consult a book. Harry"
727,stared out of the window at the inky blue-black sky. He doubted
728,"very much whether a book could help him now. As far as he knew,"
729,he was the only living person to have survived a curse like Volde-
730,"mort’s; it was highly unlikely, therefore, that he would find his"
731,symptoms listed in Common Magical Ailments and Afflictions. As
732,"for informing the headmaster, Harry had no idea where Dumble-"
733,dore went during the summer holidays. He amused himself for a
734,"moment, picturing Dumbledore, with his long silver beard, full-"
735,"length wizard’s robes, and pointed hat, stretched out on a beach"
736,"somewhere, rubbing suntan lotion onto his long crooked nose."
737,"Wherever Dumbledore was, though, Harry was sure that Hedwig"
738,would be able to find him; Harry’s owl had never yet failed to de-
739,"liver a letter to anyone, even without an address. But what would"
740,he write?
741,"Dear Professor Dumbledore, Sorry to bother you, but my scar hurt"
742,"this morning. Yours sincerely, Harry Potter."
743,Even inside his head the words sounded stupid.
744,"And so he tried to imagine his other best friend, Ron Weasley’s,"
745, 21 
746,CHAPTER TWO
747,"reaction, and in a moment, Ron’s red hair and long-nosed, freckled"
748,"face seemed to swim before Harry, wearing a bemused expression."
749,“Your scar hurt? But . . . but You-Know-Who can’t be near you
750,"now, can he? I mean . . . you’d know, wouldn’t you? He’d be trying to"
751,"do you in again, wouldn’t he? I dunno, Harry, maybe curse scars always"
752,twinge a bit. . . . I’ll ask Dad. . . .”
753,Mr. Weasley was a fully qualified wizard who worked in the
754,"Misuse of Muggle Artifacts Office at the Ministry of Magic, but he"
755,"didn’t have any particular expertise in the matter of curses, as far as"
756,"Harry knew. In any case, Harry didn’t like the idea of the whole"
757,"Weasley family knowing that he, Harry, was getting jumpy about"
758,a few moments’ pain. Mrs. Weasley would fuss worse than
759,"Hermione, and Fred and George, Ron’s sixteen-year-old twin"
760,"brothers, might think Harry was losing his nerve. The Weasleys"
761,were Harry’s favorite family in the world; he was hoping that they
762,might invite him to stay any time now (Ron had mentioned some-
763,"thing about the Quidditch World Cup), and he somehow didn’t"
764,want his visit punctuated with anxious inquiries about his scar.
765,Harry kneaded his forehead with his knuckles. What he really
766,wanted (and it felt almost shameful to admit it to himself) was
767,someone like — someone like a parent: an adult wizard whose ad-
768,"vice he could ask without feeling stupid, someone who cared about"
769,"him, who had had experience with Dark Magic. . . ."
770,"And then the solution came to him. It was so simple, and so ob-"
771,"vious, that he couldn’t believe it had taken so long — Sirius."
772,"Harry leapt up from the bed, hurried across the room, and sat"
773,"down at his desk; he pulled a piece of parchment toward him,"
774,"loaded his eagle-feather quill with ink, wrote Dear Sirius, then"
775,"paused, wondering how best to phrase his problem, still marveling"
776,  22 
777,THE SCAR
778,"at the fact that he hadn’t thought of Sirius straight away. But then,"
779,"perhaps it wasn’t so surprising — after all, he had only found out"
780,that Sirius was his godfather two months ago.
781,There was a simple reason for Sirius’s complete absence from
782,"Harry’s life until then — Sirius had been in Azkaban, the terrifying"
783,"wizard jail guarded by creatures called dementors, sightless, soul-"
784,sucking fiends who had come to search for Sirius at Hogwarts
785,when he had escaped. Yet Sirius had been innocent — the murders
786,for which he had been convicted had been committed by Worm-
787,"tail, Voldemort’s supporter, whom nearly everybody now believed"
788,"dead. Harry, Ron, and Hermione knew otherwise, however; they"
789,"had come face-to-face with Wormtail only the previous year,"
790,though only Professor Dumbledore had believed their story.
791,"For one glorious hour, Harry had believed that he was leaving"
792,"the Dursleys at last, because Sirius had offered him a home once his"
793,name had been cleared. But the chance had been snatched away
794,from him — Wormtail had escaped before they could take him to
795,"the Ministry of Magic, and Sirius had had to flee for his life. Harry"
796,"had helped him escape on the back of a hippogriff called Buckbeak,"
797,"and since then, Sirius had been on the run. The home Harry might"
798,have had if Wormtail had not escaped had been haunting him all
799,summer. It had been doubly hard to return to the Dursleys know-
800,ing that he had so nearly escaped them forever.
801,"Nevertheless, Sirius had been of some help to Harry, even if he"
802,couldn’t be with him. It was due to Sirius that Harry now had all
803,his school things in his bedroom with him. The Dursleys had never
804,allowed this before; their general wish of keeping Harry as miser-
